CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,RFMSegment,Cluster,Segment,PCA1,PCA2,TSNE1,TSNE2
16112,144,4,195.73999999999998,2,4,1,7,At Risk,0,High-Spend Watchlist,-0.6431782203464347,0.16981251183851673,6.848079,-12.048302
16113,184,1,161.38,1,2,1,4,Lost Customers,1,Dormant Customers,-1.7669559825807073,0.05308876741864676,-44.467766,19.383701
16114,171,1,135.75000000000003,2,2,1,5,Needs Attention,1,Dormant Customers,-1.787979320185754,-0.1122133893080456,-46.618767,19.693693
16115,10,8,1660.8799999999999,5,5,4,14,Champions,2,High-Value Active,1.5829691755553974,-0.0973742405661588,44.732224,40.2293
16116,212,1,612.78,1,2,3,6,At Risk,1,Dormant Customers,-1.2531714942128334,0.6978280766257189,-25.82339,12.68901
16117,190,1,232.21,1,2,1,4,Lost Customers,1,Dormant Customers,-1.6192379479940209,0.2144304408988569,-39.997776,17.198803
16119,9,2,423.36,5,3,2,10,Potential Loyalists,0,High-Spend Watchlist,-0.08183631521084035,-1.0066783128272763,-14.216161,-56.931576
16120,60,4,1309.14,3,4,4,11,Loyal Customers,2,High-Value Active,0.6884401487159449,0.005993823963195574,37.813637,-9.597619
16121,58,2,854.66,3,3,3,9,Needs Attention,0,High-Spend Watchlist,0.023666655360911015,-0.36743353455223293,-5.690744,-33.675026
16122,74,4,684.4200000000001,2,4,3,9,At Risk,0,High-Spend Watchlist,0.30449893542407397,-0.06653460307361561,38.799576,-18.710962
16123,52,1,307.78,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.8151606498542181,-0.9072987859102287,-53.234844,-11.710734
16124,318,1,249.0,1,2,2,5,Lost Customers,1,Dormant Customers,-2.2040129852989594,1.3541093424948505,-21.26696,40.134575
16125,368,1,289.35,1,2,2,5,Lost Customers,1,Dormant Customers,-2.3726539880550166,1.8361385462860416,-13.323989,52.865498
16126,30,4,6287.77,4,4,5,13,Champions,2,High-Value Active,1.5992216538590969,0.2156707653909241,32.17708,7.5297565
16127,40,1,656.25,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.3883697315951027,-0.7849272617199122,-40.581486,-20.297642
16128,18,5,1880.22,4,4,4,12,Champions,2,High-Value Active,1.2345617843213013,-0.17096407251230256,60.177845,6.0022
16131,52,6,3506.54,3,5,5,13,Loyal Customers,2,High-Value Active,1.5151131148719623,0.38236115136368576,37.18981,16.36017
16133,4,33,14589.04,5,5,5,15,Champions,2,High-Value Active,3.886206823780142,1.0963914495477596,8.072819,63.46238
16134,22,2,618.09,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,0.03969478031118266,-0.7794406870198601,-5.590921,-48.41837
16135,263,1,517.55,1,2,3,6,At Risk,1,Dormant Customers,-1.5819970729328967,1.0928664216979251,-20.521412,20.040693
16136,60,3,709.38,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.18586454822016554,-0.27764445280115446,22.015547,-45.79385
16139,19,3,635.41,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.3303678097240597,-0.6690769304678864,27.611397,-53.630196
16140,66,2,725.18,3,3,3,9,Needs Attention,0,High-Spend Watchlist,-0.09510075834543115,-0.3468690525151318,-10.372965,-35.90426
16141,89,1,620.4,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.6526027567810957,-0.37352332685718204,-36.603313,-9.780391
16142,250,1,535.34,1,2,3,6,At Risk,1,Dormant Customers,-1.502691823861945,0.9893893241185773,-21.455862,18.953712
16143,4,6,2424.94,5,5,5,15,Champions,2,High-Value Active,1.5671418455793176,-0.14808953257340196,49.02388,24.382624
16144,247,1,175.2,1,2,1,4,Lost Customers,1,Dormant Customers,-2.031604684219378,0.6283025890311854,-35.46863,29.200394
16145,9,11,3799.4900000000002,5,5,5,15,Champions,2,High-Value Active,2.2543156634771875,0.27100831097448297,26.063753,44.919155
16146,158,3,734.13,2,4,3,9,At Risk,0,High-Spend Watchlist,-0.2711195176487264,0.5892124568469488,12.515374,-7.8801045
16147,134,1,375.0,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-1.115372778457304,-0.13133901335331857,-38.017685,3.9869194
16148,297,1,76.32000000000001,1,2,1,4,Lost Customers,1,Dormant Customers,-2.6753854385340903,0.8175384403331811,-34.934654,42.92153
16149,5,2,280.52,5,3,2,10,Potential Loyalists,0,High-Spend Watchlist,-0.262839088776811,-1.165092894413232,-24.87948,-57.246944
16150,43,5,2053.02,3,4,4,11,Loyal Customers,2,High-Value Active,1.1566194470164197,0.07398091835954018,51.5562,9.09693
16152,269,1,1829.04,1,2,4,7,At Risk,1,Dormant Customers,-0.9953799420998155,1.524669022458803,-13.530069,17.651003
16153,50,5,1824.23,3,4,4,11,Loyal Customers,2,High-Value Active,1.0651332749148632,0.09963780145895332,49.242535,9.032259
16156,9,9,3092.04,5,5,5,15,Champions,2,High-Value Active,1.9872728960133352,0.1277436820251994,34.522438,40.58127
16157,16,3,656.69,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.36092540607927015,-0.6854035605499741,28.543941,-53.72645
16159,282,1,348.2,1,2,2,5,Lost Customers,1,Dormant Customers,-1.8668586728023295,1.1399884176378072,-21.324049,27.063366
16160,66,2,1025.44,3,3,4,10,Needs Attention,0,High-Spend Watchlist,0.07383491508950407,-0.24276653948023064,-3.6720943,-30.993858
16161,2,19,5533.67,5,5,5,15,Champions,2,High-Value Active,2.938127838277547,0.5506967713823896,16.414467,57.008144
16162,253,1,37.4,1,2,1,4,Lost Customers,1,Dormant Customers,-2.804375545050609,0.22241529727669537,-38.925476,43.662827
16163,233,2,856.6,1,3,3,7,At Risk,1,Dormant Customers,-0.8211256876273588,1.1628091315164597,1.3502407,2.2519453
16164,18,3,822.48,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.4610029966404798,-0.6002951663465824,31.760876,-49.566936
16168,11,27,3787.6,5,5,5,15,Champions,2,High-Value Active,3.0168435702416,0.6653766321531177,15.722743,61.80225
16169,9,4,1822.97,5,4,4,13,Champions,2,High-Value Active,1.0964878085155272,-0.34022583432401393,43.994633,-1.9254435
16170,51,6,1885.05,3,5,4,12,Loyal Customers,2,High-Value Active,1.217066800146962,0.18697833316167836,46.373756,15.111404
16171,60,1,73.2,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.5499052755659548,-1.2663153268634615,-69.27496,7.8884997
16172,96,5,1140.21,2,4,4,10,At Risk,2,High-Value Active,0.6135266114563354,0.36042026648045616,30.857101,-11.422941
16173,16,6,1418.32,4,5,4,13,Champions,2,High-Value Active,1.2474542252805585,-0.2044612460352097,56.653885,28.785435
16174,127,3,1009.5500000000001,2,4,4,10,At Risk,0,High-Spend Watchlist,0.03406460086726348,0.4139856883592701,19.312527,-25.077106
16175,95,4,1037.59,2,4,4,10,At Risk,0,High-Spend Watchlist,0.4058716142917319,0.24203290850261078,34.875557,-13.7591915
16177,51,1,331.95,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.7735362983806066,-0.8933677911292517,-52.09285,-12.70947
16178,139,1,197.9,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-1.4504062860312712,-0.27920027644188683,-47.28141,12.540332
16179,61,1,215.83,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.0312422031403885,-0.9349827804171922,-59.62328,-4.450311
16180,101,8,10254.18,2,5,5,12,At Risk,2,High-Value Active,2.0315038080744356,1.2454535946951715,21.611088,27.442913
16181,74,1,305.54,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.9250564221017173,-0.7172013326244393,-50.329796,-4.981295
16182,73,4,6617.65,2,4,5,11,At Risk,2,High-Value Active,1.4163309699017659,0.6068859299717186,31.054482,8.047225
16183,68,1,338.71000000000004,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.84589688079837,-0.7387352004399945,-49.68185,-7.066991
16184,65,6,1158.79,3,5,4,12,Loyal Customers,2,High-Value Active,0.9120207898255835,0.1630671622000924,61.899242,25.653458
16185,17,2,529.41,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,-0.011609111029061635,-0.8696504795501429,-8.900314,-53.48846
16186,23,12,4006.94,4,5,5,14,Champions,2,High-Value Active,2.285681594268216,0.44505436173527263,24.513695,46.770683
16187,32,15,6911.4400000000005,4,5,5,14,Champions,2,High-Value Active,2.697866611762576,0.780273447865983,15.17278,51.57687
16188,45,4,981.86,3,4,4,11,Loyal Customers,0,High-Spend Watchlist,0.6206324730135775,-0.21157605219116643,42.688824,-14.825867
16189,16,2,215.48,4,3,1,8,Potential Loyalists,0,High-Spend Watchlist,-0.4442566167488177,-1.1479780183972044,-28.217419,-54.574154
16190,41,1,215.08,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-0.9362596548976302,-1.1108321411093403,-62.93401,-8.68785
16191,3,13,5180.52,5,5,5,15,Champions,2,High-Value Active,2.5754028768500796,0.38055268334598774,18.74552,48.59171
16193,237,1,314.45,1,2,2,5,Lost Customers,1,Dormant Customers,-1.6989626784257303,0.7160951338113777,-28.203629,21.07131
16198,76,1,400.68100000000004,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.8027646016863474,-0.6184039578408526,-44.44546,-7.3931203
16200,5,2,1068.8700000000001,5,3,4,12,Potential Loyalists,0,High-Spend Watchlist,0.3889211431328906,-0.7634614529394925,3.9115703,-40.986546
16201,4,4,1863.47,5,4,4,13,Champions,2,High-Value Active,1.1313773725709755,-0.3773209996627277,44.031185,-1.126165
16202,361,1,365.27,1,2,2,5,Lost Customers,1,Dormant Customers,-2.2254224332452828,1.8448334037753251,-10.94994,50.88265
16203,59,4,592.9,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.30703847995032707,-0.24075471027796616,40.276157,-20.451502
16204,24,1,384.18,4,2,2,8,Potential Loyalists,0,High-Spend Watchlist,-0.5718898921309568,-1.0855211539533223,-52.65797,-21.242369
16205,31,4,757.63,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.5618895433749901,-0.4118409956884439,47.107372,-19.91233
16206,55,4,537.0600000000001,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.2781702256815801,-0.3054200827349366,40.386963,-20.987854
16207,26,1,394.38,4,2,2,8,Potential Loyalists,0,High-Spend Watchlist,-0.5687980141583595,-1.0601778537864122,-51.835037,-21.301292
16208,45,2,664.26,3,3,3,9,Needs Attention,0,High-Spend Watchlist,-0.036367100226265395,-0.55677491558193,-7.6548443,-41.481083
16209,89,5,2262.62,2,4,5,11,At Risk,2,High-Value Active,0.9817036040607334,0.5052673933533856,42.87107,10.52176
16210,2,18,21086.3,5,5,5,15,Champions,2,High-Value Active,3.54429358876986,0.9302224507654502,6.295729,58.919968
16211,89,1,547.02,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.7139486969392461,-0.41132627519308673,-38.27918,-8.797049
16212,20,2,690.34,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,0.10324773533815292,-0.7637157246050463,-3.2439682,-47.9049
16213,79,1,159.0,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-1.2666253946445543,-0.8690899175526007,-61.96675,1.6229098
16214,171,3,1062.75,2,4,4,10,At Risk,0,High-Spend Watchlist,-0.1535720378820707,0.8139952760249122,13.517062,-6.6179852
16215,81,1,242.35,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-1.0715868769285235,-0.7254641542468893,-54.60084,-2.5787776
16216,268,1,914.9300000000001,1,2,3,6,At Risk,1,Dormant Customers,-1.3284397642785957,1.3077099791647724,-16.06715,19.05841
16217,236,2,304.25,1,3,2,6,At Risk,1,Dormant Customers,-1.3399172996898705,0.8782733862884149,-6.5319424,1.583108
16218,30,7,3084.68,4,5,5,14,Champions,2,High-Value Active,1.6808346557137415,0.21106935420677586,37.41322,28.233961
16221,37,3,860.86,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.3914008804870899,-0.4205247323722898,28.61845,-45.836777
16222,319,1,773.5500000000001,1,2,3,6,At Risk,1,Dormant Customers,-1.6568052964742004,1.7030318167541918,-13.080015,21.003279
16224,58,4,1295.3,3,4,4,11,Loyal Customers,2,High-Value Active,0.6929231343855715,-0.01468165013111252,38.066704,-9.63238
16225,45,5,1096.32,3,4,4,11,Loyal Customers,2,High-Value Active,0.8408999641774954,-0.09713555323003777,61.599148,-2.9937286
16226,204,3,255.12,1,4,2,7,At Risk,1,Dormant Customers,-1.0082046875012265,0.674075713516589,5.8534403,-8.833756
16227,226,1,314.22,1,2,2,5,Lost Customers,1,Dormant Customers,-1.6461480207821613,0.6197318568361049,-29.370314,18.906887
16229,88,2,1010.6,2,3,4,9,At Risk,0,High-Spend Watchlist,-0.0396159954706723,-0.054859853987952206,-4.084658,-27.734951
16230,190,2,542.03,1,3,3,7,At Risk,1,Dormant Customers,-0.8363604821781957,0.6495039442094331,-1.240165,-2.549289
16232,44,4,990.88,3,4,4,11,Loyal Customers,0,High-Spend Watchlist,0.6299258922928832,-0.21756821053559802,42.859566,-14.692022
16233,72,3,536.6800000000001,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,-0.00811507789202453,-0.25655166254203066,18.733484,-47.67365
16235,41,5,867.31,3,4,3,10,Loyal Customers,2,High-Value Active,0.7459635139565409,-0.20251384966843175,63.920753,-5.703531
16236,79,1,432.2,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.780388166756688,-0.5694580143255639,-43.28229,-7.494906
16239,57,2,414.2,3,3,2,8,Needs Attention,0,High-Spend Watchlist,-0.3245069475592198,-0.5937060788057817,-18.549627,-42.65879
16240,25,2,3718.8,4,3,5,12,Potential Loyalists,2,High-Value Active,0.9005809348117951,-0.2137834578616004,6.8620715,-31.489254
16241,10,13,2590.31,5,5,5,15,Champions,2,High-Value Active,2.203291803503995,0.2332812745948468,30.618528,51.730976
16242,9,7,3579.86,5,5,5,15,Champions,2,High-Value Active,1.8549983056052424,0.07229442505563867,32.438347,30.305511
16243,34,2,409.1,3,3,2,8,Needs Attention,0,High-Spend Watchlist,-0.21936532382929558,-0.7984521635180287,-17.069729,-50.66639
16244,212,2,1522.75,1,3,4,8,At Risk,1,Dormant Customers,-0.4390175323915241,1.1521749623243611,5.056709,1.4961151
16245,24,3,1413.66,4,4,4,12,Champions,0,High-Spend Watchlist,0.6961561249224361,-0.385073736175283,34.389095,-37.235935
16247,171,1,114.56,2,2,1,5,Needs Attention,1,Dormant Customers,-1.8701710946663508,-0.16286207765345564,-47.809193,20.945826
16248,62,1,152.94,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.2033014225263479,-1.0292911002530845,-64.20445,0.35991058
16249,53,5,1800.07,3,4,4,11,Loyal Customers,2,High-Value Active,1.0441271680868283,0.12185030539342454,48.770763,9.183452
16250,262,2,389.44,1,3,2,6,At Risk,1,Dormant Customers,-1.3454320180810146,1.1795691440255445,-5.0489783,3.8514357
16253,67,2,3683.86,3,3,5,11,Needs Attention,2,High-Value Active,0.6929583248295561,0.1504722542501549,20.342564,-15.181463
16255,17,8,2619.91,4,5,5,14,Champions,2,High-Value Active,1.7715332554752274,0.10085682073198876,36.928127,36.02858
16256,267,1,752.4300000000001,1,2,3,6,At Risk,1,Dormant Customers,-1.4189489754788989,1.2402168694276055,-16.712606,19.624784
16257,177,1,46.95,2,2,1,5,Needs Attention,1,Dormant Customers,-2.3285893120143277,-0.37503717410672693,-50.891453,25.21266
16258,46,5,5203.51,3,4,5,12,Loyal Customers,2,High-Value Active,1.5959898993153578,0.37988931536977033,32.297737,9.777619
16260,51,1,1035.45,3,2,4,9,Needs Attention,0,High-Spend Watchlist,-0.21917944999942957,-0.5517588232825942,-31.661207,-15.703963
16261,18,4,728.54,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.6056399495494611,-0.5372279032021056,50.28644,-20.34193
16265,10,9,5447.0,5,5,5,15,Champions,2,High-Value Active,2.2587935555412084,0.3067807083066997,23.53776,38.62598
16266,74,7,861.89,2,5,3,10,At Risk,2,High-Value Active,0.8460965376147823,0.21231834371584532,63.645363,24.57689
16268,72,2,667.65,3,3,3,9,Needs Attention,0,High-Spend Watchlist,-0.16439574975419088,-0.3192563949856903,-12.1586685,-35.96331
16270,354,1,1141.24,1,2,4,7,At Risk,1,Dormant Customers,-1.6363453855131456,2.1258048340636764,-11.657768,19.837376
16271,3,5,1404.64,5,4,4,13,Champions,2,High-Value Active,1.1647988626836678,-0.38973882157079304,65.3046,3.0674965
16272,117,1,411.7,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.987735002387288,-0.2519083736086988,-38.774776,2.1618278
16274,374,1,351.75,1,2,2,5,Lost Customers,1,Dormant Customers,-2.306621489532045,1.9471434885718728,-10.883449,52.286667
16275,197,1,559.87,1,2,3,6,At Risk,1,Dormant Customers,-1.2246738853433659,0.5396039972389689,-26.838829,12.000842
16276,177,1,810.6000000000001,2,2,3,7,At Risk,1,Dormant Customers,-0.9476092810837647,0.4759582891235836,-25.13421,9.663359
16278,101,1,566.38,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.7550048312630772,-0.29599809063536536,-36.406807,-3.5709422
16279,22,3,1502.78,4,4,4,12,Champions,0,High-Spend Watchlist,0.7356476136867536,-0.3841760689925294,34.71635,-36.566788
16281,73,1,2062.06,2,2,5,9,At Risk,0,High-Spend Watchlist,0.010534997969882998,-0.152384805384637,-27.56938,-14.169387
16282,340,1,168.3,1,2,1,4,Lost Customers,1,Dormant Customers,-2.500640433180955,1.4291379278410572,-25.017546,44.2192
16283,6,5,1570.81,5,4,4,13,Champions,2,High-Value Active,1.2048443084039562,-0.32990477852776495,63.488907,5.044252
16284,32,2,812.68,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,0.12478469776417901,-0.6098160616981623,-3.2358,-42.21794
16287,170,1,142.5,2,2,1,5,Needs Attention,1,Dormant Customers,-1.7596249411826055,-0.10645969334140816,-46.30379,19.125227
16292,122,1,302.25,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-1.1623419135092734,-0.30091063605688717,-40.981365,4.3248463
16293,22,10,2248.9900000000002,4,5,5,14,Champions,2,High-Value Active,1.8561169032585902,0.18813739098344806,35.5918,46.354416
16295,10,4,1328.55,5,4,4,13,Champions,2,High-Value Active,0.9373046658073951,-0.42659958407806875,48.256516,-7.475552
16297,269,1,301.9,1,2,2,5,Lost Customers,1,Dormant Customers,-1.8734599223268824,0.9835735230379525,-24.562296,26.836731
16298,23,3,598.2,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.2816214950501725,-0.6522396544144902,26.220665,-53.807854
16302,127,1,233.22,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-1.3126050360793178,-0.334911629006935,-46.856064,10.041846
16303,26,3,5360.63,4,4,5,13,Champions,2,High-Value Active,1.3369259338037591,0.03322312888839773,31.54011,5.7325435
16305,139,1,361.21999999999997,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-1.1577685556896653,-0.09886936990233866,-37.881493,4.836772
16306,214,6,632.27,1,5,3,9,At Risk,1,Dormant Customers,-0.10359571348490601,1.283349511729112,15.571421,-2.9334247
16308,38,4,2560.0,3,4,5,12,Loyal Customers,2,High-Value Active,1.1219892367272553,0.015339879783657048,37.351604,1.4980597
16309,107,2,706.57,2,3,3,8,At Risk,0,High-Spend Watchlist,-0.3059563009254723,0.0036754405999809728,-6.6788983,-21.18912
16311,18,2,616.26,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,0.05758442409929593,-0.8152926384096477,-4.7582283,-49.25126
16313,4,2,274.15000000000003,5,3,2,10,Potential Loyalists,0,High-Spend Watchlist,-0.2691783460674274,-1.1807183106912962,-25.293053,-57.227505
16315,331,1,226.37,1,2,1,4,Lost Customers,1,Dormant Customers,-2.3131704957105876,1.439190707768813,-21.26162,41.600933
16316,65,8,2938.91,3,5,5,13,Loyal Customers,2,High-Value Active,1.595586319734551,0.5549459151217316,38.26832,21.875637
16317,120,3,1341.65,2,4,4,10,At Risk,0,High-Spend Watchlist,0.20661638476255625,0.4382835231524634,21.548016,-26.22588
16318,36,1,328.15,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.7066344314675188,-1.027926177579208,-54.22679,-16.70526
16319,218,1,404.40000000000003,1,2,2,5,Lost Customers,1,Dormant Customers,-1.4846512976059838,0.6254982758195575,-27.814775,15.974233
16320,173,2,1038.46,2,3,4,9,At Risk,0,High-Spend Watchlist,-0.4372178382211762,0.6962428763564374,0.21657729,-13.868875
16321,73,5,373.65000000000003,2,4,2,8,At Risk,0,High-Spend Watchlist,0.1809443409281821,-0.17568513135365282,37.913666,-22.038818
16322,2,2,326.75,5,3,2,10,Potential Loyalists,0,High-Spend Watchlist,-0.17411176650128274,-1.1455738411785343,-19.851198,-58.39257
16323,197,1,207.50000000000003,1,2,1,4,Lost Customers,1,Dormant Customers,-1.7077498758566696,0.24192012990216413,-40.247692,18.301062
16324,129,3,408.59000000000003,2,4,2,8,At Risk,0,High-Spend Watchlist,-0.4164725628752042,0.15979108946698403,13.238404,-22.082445
16325,47,3,594.24,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.16237565779542673,-0.4444659466774932,22.424593,-49.769833
16326,6,14,3039.2200000000003,5,5,5,15,Champions,2,High-Value Active,2.3636229867790495,0.2771475384242282,29.273088,52.01298
